,Unnamed: 0.1,Unnamed: 0,Timestamp,Username,VideoID,Comment,Likes,Sentiment,Sentiment_category
0,0,0,2024-07-21,@aan-w7f,LQHVKCv6xGA,sayang,0.0,0.0,Neutral
1,1,2,2024-05-03,@CorinaRoberts,LQHVKCv6xGA,sweetheart,0.0,0.0,Neutral
2,2,3,2024-04-23,@MeganKristof-wk8cv,LQHVKCv6xGA,skin beautiful,0.0,0.85,Strongly Positive
3,3,5,2024-04-18,@noexcuses5524,LQHVKCv6xGA,hailey going attend felip ken suson concert probbly,0.0,0.0,Neutral
4,4,9,2024-01-18,@miavaldez6624,LQHVKCv6xGA,bought glazing milk wait try hailey,0.0,0.0,Neutral
5,5,10,2024-01-03,@pynqchillz,LQHVKCv6xGA,rated skincare brand worst absolutely wrong look hailey skin gosh first came doughnut glaze look definitely better glass skin,0.0,-0.1875,Negative
6,6,11,2023-12-30,@ModelOksanaGRWM,LQHVKCv6xGA,like,0.0,0.0,Neutral
7,7,12,2023-12-12,@saskiasig2280,LQHVKCv6xGA,support isreal hailey,0.0,0.0,Neutral
8,8,13,2023-12-10,@kanjhamanizz6892,LQHVKCv6xGA,copy saleena,0.0,0.0,Neutral
9,9,14,2023-12-03,@jennahanne,LQHVKCv6xGA,minnesota gal,0.0,0.0,Neutral
10,10,16,2023-11-16,@Anna-oi5ys,LQHVKCv6xGA,come sunscreen,0.0,0.0,Neutral
11,11,17,2023-11-16,@oumaymaoumayma1730,LQHVKCv6xGA,team hailey actually seems kind,0.0,0.3,Positive
12,12,18,2023-10-20,@diena2539,LQHVKCv6xGA,sad read nice comments click answers mostly one person writing mean things absolute nonsense really wish haters best finally find real fulfilling hobbies purpose get life together,0.0,0.20972222222222223,Positive
13,13,19,2023-09-10,@briannarodriguez7263,LQHVKCv6xGA,need asap,0.0,0.0,Neutral
14,14,20,2023-08-15,@jazzyluv8404,LQHVKCv6xGA,using rhode months ughh amazing skin obsessed love hydration,0.0,0.20000000000000004,Positive
15,15,21,2023-07-26,@polinatalmeltzer450,LQHVKCv6xGA,hailey shalom going launch least ship israel kylie great waiting skincare please please please want much best hot place,1.0,0.4375,Positive
16,16,22,2023-07-07,@marieclaire3667,LQHVKCv6xGA,hailey grandma marie claire florida husband would like let know going vacation months case see likes know husband lovely people pray time time pray granddaughter family like pray rihanna serena priyanka beautiful mothers beautiful babies beautiful pregnancies empowering see father pastor makes happy appreciate much seeing hgive away wedding bible left hand right beautiful would love give bible verse hold corinthians verse please read get chance please husband thats hope provision husband great grands children bring family peace joy keeps people trouble prayer meet husband person one day along entire family get back vacation ill back like videos family appreciated love husband thank wait order skin products soon get back peace blessings mcs,0.0,0.36428571428571427,Positive
17,17,23,2023-06-29,@kelynmurillo2861,LQHVKCv6xGA,trash products absolutely nothing better skin waste money,0.0,0.16666666666666666,Positive
18,18,24,2023-06-27,@nazmakhanom919,LQHVKCv6xGA,love babe,0.0,0.5,Strongly Positive
19,19,25,2023-06-27,@richard-en2dx,LQHVKCv6xGA,hahaha delicious glaxe doughnut,0.0,0.6,Strongly Positive
20,20,26,2023-06-24,@lazofamily3293,LQHVKCv6xGA,honest firsy time actually enjoy watching skin care adore skin,0.0,0.5,Strongly Positive
21,21,27,2023-06-22,@amirax7475,LQHVKCv6xGA,foxify goor trade foxify,0.0,0.0,Neutral
22,22,28,2023-06-04,@bhoomi8503,LQHVKCv6xGA,hailey strongest women ever seen among celebrities,1.0,0.0,Neutral
23,23,30,2023-05-30,@KacesonLolar,LQHVKCv6xGA,ik like topic,0.0,0.0,Neutral
24,24,31,2023-05-29,@GURASOLO,LQHVKCv6xGA,running coop buy bottles,1.0,0.0,Neutral
25,25,34,2023-05-23,@Justdontlookdown,LQHVKCv6xGA,need something bring closer average,0.0,-0.15,Negative
26,26,35,2023-05-23,@Justdontlookdown,LQHVKCv6xGA,really good marketing idea would ever like know,0.0,0.7,Strongly Positive
27,27,36,2023-05-23,@Justdontlookdown,LQHVKCv6xGA,already see soon someday women around world going thanking something specific may even aware,0.0,0.125,Positive
28,28,38,2023-05-13,@crackupsccivilservicesexam8791,LQHVKCv6xGA,look lik aunt,0.0,0.0,Neutral
29,29,40,2023-05-01,@makhlibaby-kv1qg,LQHVKCv6xGA,looks amazing love hailey,0.0,0.55,Strongly Positive
30,30,44,2023-04-22,@Niusha-of4ps,LQHVKCv6xGA,love much,0.0,0.35,Positive
31,31,45,2023-04-22,@marisagracepennypel,LQHVKCv6xGA,love,0.0,0.5,Strongly Positive
32,32,46,2023-04-17,@georgianacoker5521,LQHVKCv6xGA,ew,0.0,0.0,Neutral
33,33,47,2023-04-17,@indranilgirl3154,LQHVKCv6xGA,go hailey,0.0,0.0,Neutral
34,34,48,2023-04-17,@kemelyzoldyck,LQHVKCv6xGA,always fan,1.0,0.0,Neutral
35,35,50,2023-04-10,@peppathrasher9713,LQHVKCv6xGA,hailey probably going see wanted let know strong know lot going right lot hate thrown stand hate matter person loved many people forget though times get hard hope keep going beautiful skin care launch wonderful sharing passions world cool thing let people never met bring social media awful place nothing ever seems hurtful people ever get remember much loved ok honorable thing keep going keep making videos promoting brand fun life much love know ok love,13.0,0.23670634920634917,Positive
36,36,51,2023-04-06,@beachgirl8875,LQHVKCv6xGA,rarebeauty best,0.0,1.0,Strongly Positive
37,37,53,2023-04-01,@rose_mah,LQHVKCv6xGA,love selenas skin care,0.0,0.5,Strongly Positive
38,38,54,2023-03-30,@stinehansen191,LQHVKCv6xGA,products want see future rhode hand cream spf tinted sunscreenbb cream range colors like us pale girls bb cream orange dark ladies problem white cast finding skin shades general,0.0,-0.061999999999999986,Neutral
39,39,55,2023-03-30,@missjoyce4210,LQHVKCv6xGA,skin goals,0.0,0.0,Neutral
40,40,56,2023-03-30,@mycuteduniya,LQHVKCv6xGA,launching india affordable prices,0.0,0.0,Neutral
41,41,58,2023-03-25,@giacomolarosa2323,LQHVKCv6xGA,hailey sensitive person generous adorable,0.0,0.3,Positive
42,42,59,2023-03-24,@seren.khadka47,LQHVKCv6xGA,cute,0.0,0.5,Strongly Positive
43,43,60,2023-03-22,@Honey_1012,LQHVKCv6xGA,stalker,0.0,0.0,Neutral
44,44,61,2023-03-17,@vickkib9209,LQHVKCv6xGA,hailey ignore drama see media painting bad light know good person good heart keep shining beautifull perfect couple baldwin baldwin aka vicki baldwin ahha,1.0,0.42000000000000004,Positive
45,45,62,2023-03-17,@zulfizarmakhmudiy1047,LQHVKCv6xGA,always fan eva grace special hailey rhode bieber,1.0,0.35714285714285715,Positive
46,46,63,2023-03-16,@user-dy7ct2hy2x,LQHVKCv6xGA,verz nice,1.0,0.6,Strongly Positive
47,47,64,2023-03-11,@rushtonsedberry4734,LQHVKCv6xGA,stentelectrode recording array,0.0,0.0,Neutral
48,48,65,2023-03-11,@timyoung5254,LQHVKCv6xGA,remember little girl took picture party city remember,0.0,-0.1875,Negative
49,49,66,2023-03-11,@ashleyb.529,LQHVKCv6xGA,come ship canada,0.0,0.0,Neutral
50,50,67,2023-03-09,@bboldina-mj1it,LQHVKCv6xGA,comment bad way come subscribe,1.0,-0.6999999999999998,Strongly Negative
51,51,68,2023-03-09,@vahjii-pj1hv,LQHVKCv6xGA,people love comment,0.0,0.5,Strongly Positive
52,52,69,2023-03-08,@samanahsan8921,LQHVKCv6xGA,level cringe,0.0,0.0,Neutral
53,53,70,2023-03-06,@lisaday4095,LQHVKCv6xGA,products gave acne,1.0,0.0,Neutral
54,54,72,2023-03-05,@Spacelady0,LQHVKCv6xGA,saying deserves gods always righ,1.0,0.0,Neutral
55,55,74,2023-03-03,@ifraikram295,LQHVKCv6xGA,famous,1.0,0.5,Strongly Positive
56,56,75,2023-03-03,@ifraikram295,LQHVKCv6xGA,nothing els,1.0,0.0,Neutral
57,57,76,2023-03-03,@tiffanydulaney467,LQHVKCv6xGA,canclehailey already,1.0,0.0,Neutral
58,58,77,2023-03-02,@marieclaire3667,LQHVKCv6xGA,leaving delray,0.0,0.0,Neutral
59,59,78,2023-03-02,@bboldina-mj1it,LQHVKCv6xGA,get lost,0.0,0.0,Neutral
60,60,79,2023-03-02,@bboldina-mj1it,LQHVKCv6xGA,put dislikes follow,0.0,0.0,Neutral
61,61,80,2023-03-01,@zharifa293,LQHVKCv6xGA,love love skincare,0.0,0.5,Strongly Positive
62,62,81,2023-03-01,@raqueltorres8263,LQHVKCv6xGA,merry heart good like medicine broken spirit dries bones proverbs,0.0,0.14999999999999997,Positive
63,63,82,2023-03-01,@AdilAli-ur8mz,LQHVKCv6xGA,bathroom proly smells like dookie huh,0.0,0.0,Neutral
64,64,84,2023-02-27,@vahjii-pj1hv,LQHVKCv6xGA,want good,0.0,0.7,Strongly Positive
65,65,85,2023-02-27,@vahjii-pj1hv,LQHVKCv6xGA,go kind,0.0,0.6,Strongly Positive
66,66,86,2023-02-27,@fransiskaoliveira7601,LQHVKCv6xGA,rare best ever,0.0,0.65,Strongly Positive
67,67,87,2023-02-26,@haileewhite-lg9jw,LQHVKCv6xGA,horrible,0.0,-1.0,Strongly Negative
68,68,88,2023-02-26,@i.divial,LQHVKCv6xGA,hope worry negativity around sweetest kindest blogger know definitely fault people still let go past love,4.0,0.08333333333333333,Neutral
69,69,90,2023-02-09,@marypetrauskas8953,LQHVKCv6xGA,lying enemy,0.0,0.0,Neutral
70,70,91,2023-02-09,@marypetrauskas8953,LQHVKCv6xGA,hybrid like,0.0,0.0,Neutral
71,71,92,2023-02-09,@marypetrauskas8953,LQHVKCv6xGA,christian never blowing cover,1.0,0.0,Neutral
72,72,93,2023-01-23,@giacomolarosa2323,LQHVKCv6xGA,hailey woman forever smile,0.0,0.3,Positive
73,73,94,2023-01-09,@dakilangyayacanada328,LQHVKCv6xGA,wished afford,0.0,0.0,Neutral
74,74,95,2023-01-09,@mfaddis,LQHVKCv6xGA,buy glaze leave looking like glazed doughnut thin barely product bottle cap bigger bottle plus pump doesnt get product get serum good drugstore half price,0.0,0.03666666666666665,Neutral
75,75,96,2023-01-04,@bernardopimenta4446,LQHVKCv6xGA,help kil,0.0,0.0,Neutral
76,76,98,2023-01-20,@jeromeasfaux,LQHVKCv6xGA,trop cool,0.0,0.35,Positive
77,77,99,2022-12-25,@lancerolen9414,LQHVKCv6xGA,dear hailey rhode bieber anyone reading hope well want say jesus christ loves cares havent done please accept savior lord remember enjoy cherish good right life get one life know tomorrow bring,0.0,0.4619047619047619,Positive
78,78,100,2022-12-17,@nevaehberter9465,LQHVKCv6xGA,good,0.0,0.7,Strongly Positive
79,79,102,2022-12-15,@suenosdeevelydaguerrerorui3083,LQHVKCv6xGA,hailey bieber question would like get brand line suffer much face greasy try put makeup quickly makeup goes away dries fast makeup products,0.0,0.24444444444444446,Positive
80,80,103,2022-12-06,@tamileeforde4130,LQHVKCv6xGA,well wondering new tips like future model love modeling watch every fashion show wondering tips,1.0,0.21212121212121213,Positive
81,81,105,2022-11-29,@mca1901,LQHVKCv6xGA,think better skin,0.0,0.5,Strongly Positive
82,82,107,2022-11-22,@HumanityfortheWin,LQHVKCv6xGA,knights templar tattoo finger satanic cabal worship baphomet transgender goat also sacrifice babies altar cannibals stop worshipping psychopaths,0.0,0.0,Neutral
83,83,108,2022-11-20,@breannamariee5567,LQHVKCv6xGA,ready get mine love hailey,0.0,0.35,Positive
84,84,109,2022-11-19,@jonnydisco3524,LQHVKCv6xGA,mrs told michelle,0.0,0.0,Neutral
85,85,110,2022-10-28,@cherbear2263,LQHVKCv6xGA,beautiful skin period,0.0,0.85,Strongly Positive
86,86,111,2022-10-24,@Zailah0201,LQHVKCv6xGA,please shipped globally singapore waiting,0.0,0.0,Neutral
87,87,112,2022-10-13,@sharonheckman1412,LQHVKCv6xGA,love someone else past yea big deal happened tiktok theres plenty meat ladies hailey diva costarica,0.0,0.08333333333333333,Neutral
88,88,113,2022-10-04,@Weepingghoul,LQHVKCv6xGA,please make one hands,0.0,0.0,Neutral
89,89,115,2022-09-28,@paulinavaladez8825,LQHVKCv6xGA,buy rare beauty,0.0,0.3,Positive
90,90,116,2022-09-28,@paulinavaladez8825,LQHVKCv6xGA,ur products trash,0.0,0.0,Neutral
91,91,118,2022-09-12,@annakonda2664,LQHVKCv6xGA,want see someone super good putting makeup look margareta graas makeup artist funny time opens advent calendars speak swedish,0.0,0.42777777777777776,Positive
92,92,120,2022-08-31,@LaurenRossDesign,LQHVKCv6xGA,love video,0.0,0.5,Strongly Positive
93,93,122,2022-08-29,@istentronzie10,LQHVKCv6xGA,love much hailey,0.0,0.35,Positive
94,94,124,2022-08-24,@vashtatieraamba6407,LQHVKCv6xGA,love hailey may god continue bless marriage,0.0,0.5,Strongly Positive
95,95,125,2022-08-23,@ghanashyamsha6873,LQHVKCv6xGA,buy india please make available hailey bro,0.0,0.4,Positive
96,96,126,2022-08-22,@kathydalessandro5888,LQHVKCv6xGA,please help us understand break many others problem,0.0,0.5,Strongly Positive
97,97,127,2022-08-09,@jenniferjusten7253,LQHVKCv6xGA,expensive pilling apply glaze thanks,0.0,-0.15,Negative
98,98,128,2022-08-01,@lazyhazy5272,LQHVKCv6xGA,ship internationally want one,0.0,0.0,Neutral
99,99,129,2022-07-28,@kathydalessandro5888,LQHVKCv6xGA,skin terrible rash,0.0,-1.0,Strongly Negative
100,100,130,2022-07-23,@user-ew6tb5gt1d,LQHVKCv6xGA,love peace,0.0,0.5,Strongly Positive
101,101,131,2022-07-18,@e.a.e6034,LQHVKCv6xGA,merhaba hailey seni trkiyeden takip ediyorum ok sevdseni trke alt yaz eklersen beni ok mutlu edersin,0.0,0.5,Strongly Positive
102,102,132,2022-07-15,@pmh.8,LQHVKCv6xGA,insanely cute,1.0,0.5,Strongly Positive
103,103,133,2022-07-14,@Siren___9999__,LQHVKCv6xGA,pls talk grew hair,2.0,0.0,Neutral
104,104,134,2022-07-06,@SabriRN,LQHVKCv6xGA,got whole rhode kit like weeks ago amazing peoplethis like brands,2.0,0.4,Positive
105,105,135,2023-03-16,@5050TM,LQHVKCv6xGA,good know,0.0,0.7,Strongly Positive
106,106,137,2022-07-02,@farjanaepshita804,LQHVKCv6xGA,waiting canada,0.0,0.0,Neutral
107,107,138,2022-06-30,@yaricastro5273,LQHVKCv6xGA,asked brand years ago denied went anyways jb money thats entitlement idk go ahead support someone steals original small business entrepreneurs,0.0,0.0625,Neutral
108,108,139,2022-06-26,@jennifermorgan5846,LQHVKCv6xGA,would love see andor friends one name brand fun beautiful dress haul,1.0,0.5499999999999999,Strongly Positive
109,109,140,2023-03-25,@aishaali802,LQHVKCv6xGA,doesnt friends,0.0,0.0,Neutral
110,110,141,2022-06-26,@hopekirchoff9771,LQHVKCv6xGA,really want try beautiful glowy skin must know talking comes skincare,1.0,0.525,Strongly Positive
111,111,142,2022-06-25,@Aprilgirl1111,LQHVKCv6xGA,proud bieber really deserve girl works hard love hailey,1.0,0.3020833333333333,Positive
112,112,143,2022-06-25,@lindseypalmer5969,LQHVKCv6xGA,african americanbeauty influencer complained invited party cool vibe ignored almost everyone except kendall kylie tick tok girls could set selfie wall people could get bit content meeting feel ignored like beauty routines purchasing rhode,0.0,0.016666666666666663,Neutral
113,113,144,2022-07-04,@zarwakhan4823,LQHVKCv6xGA,would purchaise products personal issue someone else celebrities ofcourse give everyone attention human think statement valid enough every single celebrity moments misinterpreted arrogant rude mean like time seems like sweet humble person think products pretty damn cool definitely recomended would want obv,0.0,0.0060064935064934955,Neutral
114,114,145,2022-06-23,@Wadderxzy553,LQHVKCv6xGA,wait use two products together one first talking face cream fluid,1.0,0.125,Positive
115,115,146,2022-06-23,@arushi9851,LQHVKCv6xGA,rhode skincare coming india wait anymore,1.0,0.0,Neutral
116,116,147,2022-06-22,@SweetJeess,LQHVKCv6xGA,question keep affordable using peptides companies reaping us using less quality peptide vs others,0.0,-0.16666666666666666,Negative
117,117,149,2022-06-22,@Orthodox72112,LQHVKCv6xGA,invite bieber guest,0.0,0.0,Neutral
118,118,150,2022-06-21,@ananyab728,LQHVKCv6xGA,hailey id love try skincare rangewill launch products india,0.0,0.5,Strongly Positive
119,119,151,2022-06-21,@Gics01,LQHVKCv6xGA,wait ship countries,0.0,0.0,Neutral
120,120,154,2022-06-20,@NgoziB,LQHVKCv6xGA,hailey coming nigeria,0.0,0.0,Neutral
121,121,156,2022-06-19,@kathydelarosa1286,LQHVKCv6xGA,gon na lie impressive,0.0,1.0,Strongly Positive
122,122,157,2022-06-19,@Sonia-fg3yc,LQHVKCv6xGA,oilyacneprone skin really want get idk suitable,0.0,0.375,Positive
123,123,158,2022-06-19,@Disha_dj_b,LQHVKCv6xGA,want glow kind skin like,0.0,0.6,Strongly Positive
124,124,159,2022-06-19,@rachelkumar4758,LQHVKCv6xGA,available canada,0.0,0.4,Positive
125,125,160,2022-06-19,@joljinasangma6367,LQHVKCv6xGA,video always timeline even search subscribe channel soo irritating sorry,0.0,-0.45,Negative
126,126,161,2022-06-18,@user-nv9dd6gr5v,LQHVKCv6xGA,gorgeous perfect bless,0.0,0.85,Strongly Positive
127,127,162,2022-06-18,@qwertyyyyyyyyyyyyy,LQHVKCv6xGA,hails please make something hypehidrosis,0.0,0.0,Neutral
128,128,163,2022-06-18,@snehamochary7939,LQHVKCv6xGA,skin really good,0.0,0.7,Strongly Positive
129,129,164,2022-06-18,@snehamochary7939,LQHVKCv6xGA,hailey please launch products india also would love try coz love,0.0,0.5,Strongly Positive
130,130,165,2022-06-18,@morgann5957,LQHVKCv6xGA,really wish us little people real fans chance buy products sold watch vids trust products amazing need influenced influencers buy stuff know mean would love chance buy,0.0,0.16666666666666666,Positive
131,131,166,2022-06-18,@lynetteloh855,LQHVKCv6xGA,knew uploaded skincare video,0.0,0.0,Neutral
132,132,167,2022-06-18,@georgethirty4632,LQHVKCv6xGA,skin good great id like know laser resurfacing chemical peels procedures beyond products,0.0,0.75,Strongly Positive
133,133,168,2023-03-30,@stinehansen191,LQHVKCv6xGA,transparent goes estetitions good skin genes general love honest girl,0.0,0.4625,Positive
134,134,169,2022-06-18,@jparrales93,LQHVKCv6xGA,lied face said put one side face clearly put smh,1.0,0.10000000000000002,Positive
135,135,170,2022-06-18,@junlucas69,LQHVKCv6xGA,finally celebrity actually knows,0.0,0.0,Neutral
136,136,171,2022-06-17,@hitomitomtom,LQHVKCv6xGA,look forward products,0.0,0.0,Neutral
137,137,172,2022-06-17,@MyMelody5,LQHVKCv6xGA,skin care usually stay trusted brands actually really curious try skincare,2.0,-0.175,Negative
138,138,173,2022-06-17,@Max-lo9hx,LQHVKCv6xGA,angel hailey youre freaking beautiful inside radiate best everything world wish much love happiness kind wonderful person deserve anything less congratulations,3.0,0.6404761904761905,Strongly Positive
139,139,174,2023-02-09,@marypetrauskas8953,LQHVKCv6xGA,bots,0.0,0.0,Neutral
140,140,175,2022-06-17,@sotiria_633,LQHVKCv6xGA,please ship internationally,0.0,0.0,Neutral
141,141,176,2022-06-17,@haruka8203,LQHVKCv6xGA,hai anna iam nagendar anna na age realbabyuno qualification mlt medical lab technicianf srpt lo jobs unte cheppagalaru annawith govt jobs,0.0,0.0,Neutral
142,142,177,2022-06-17,@xoxosthe123,LQHVKCv6xGA,longer available,0.0,0.4,Positive
143,143,178,2022-06-17,@cachetburton9229,LQHVKCv6xGA,mad missed serum wait till back stock moisturizer lip treatment purchased asap,0.0,-0.3125,Negative
144,144,179,2022-06-17,@johnhernandez8840,LQHVKCv6xGA,looks amazing best works,0.0,0.8,Strongly Positive
145,145,180,2022-06-17,@sadiafaisal4716,LQHVKCv6xGA,wish could buy products like literally dying would kill hailey fuckin bieber skincare products,0.0,0.0,Neutral
146,146,182,2022-06-17,@alessandrafernandez2334,LQHVKCv6xGA,available sephora,0.0,0.4,Positive
147,147,184,2022-06-17,@jo_jo-dt9sl,LQHVKCv6xGA,thank making products affordable,0.0,0.0,Neutral
148,148,185,2022-06-16,@septiembre7721,LQHVKCv6xGA,ms hermosa,0.0,0.0,Neutral
149,149,186,2022-06-16,@mariesanchez,LQHVKCv6xGA,wait try ordered mine,1.0,0.0,Neutral
150,150,187,2022-06-16,@baeedits3847,LQHVKCv6xGA,want say love remind song unstoppeble love strong sweet never loved celeb like love never tried peptide serum biggest wish try peptide serum first,4.0,0.31190476190476185,Positive
151,151,188,2022-06-16,@caroledesforges8487,LQHVKCv6xGA,sure real bathroom,0.0,0.35,Positive
152,152,189,2022-06-16,@T.Noureen,LQHVKCv6xGA,waiting patiently london,0.0,0.0,Neutral
153,153,190,2022-06-16,@NayelyGarcia123,LQHVKCv6xGA,hailey sure ever see remote chance know truly inspiration always loved passion skin care motto less couldnt agree thank creating skin care dying purchase since believe mission statement using formulas healthy simple work affordable general public thank big question purchasing products recommend us acne problems know oils moisturizers comedogenic chance could point us ones best acne lastly pls keep good work always classy poised true ps praying continues getting better,8.0,0.2755555555555556,Positive
154,154,191,2022-06-16,@domino9227,LQHVKCv6xGA,please body help portable camera uses called,0.0,0.0,Neutral
155,155,192,2022-06-16,@almostnw155,LQHVKCv6xGA,wish released back struggling dry skin struggling oily skin already look like glazed donut,3.0,-0.033333333333333326,Neutral
156,156,193,2022-06-16,@florencembah2626,LQHVKCv6xGA,heard skin types know,0.0,0.0,Neutral
157,157,194,2022-06-16,@hlove_143,LQHVKCv6xGA,homegirl one person trust skincare girl ive never bought celebrity skin care line life buying sold waiting rhode year glazeddonutlife,15.0,0.0,Neutral
158,158,195,2023-03-25,@aishaali802,LQHVKCv6xGA,homegirl,0.0,0.0,Neutral
159,159,196,2022-06-16,@jemmatsang1326,LQHVKCv6xGA,common people brand gon na flop brand wait watch blinding run product ull regret,0.0,-0.3,Negative
160,160,197,2022-06-16,@jemmatsang1326,LQHVKCv6xGA,know feel every time try showoff mean materialistic person running money money made brand instead showing take care h,0.0,-0.3125,Negative
161,161,198,2022-06-24,@baeedits3847,LQHVKCv6xGA,reading comment damn sure lifeless personwho respect also unsuccessfulyou type person alz needs throw bad comment happy persons video thats,0.0,0.20000000000000007,Positive
162,162,199,2022-06-16,@bulldogmamabulldogmama5555,LQHVKCv6xGA,bring canada,0.0,0.0,Neutral
163,163,200,2022-06-16,@juliabashala,LQHVKCv6xGA,nice go hailey,0.0,0.6,Strongly Positive
164,164,201,2022-06-16,@awesomeadamfrom2099,LQHVKCv6xGA,awesome job hillary,1.0,1.0,Strongly Positive
165,165,202,2022-06-16,@marissasantucci,LQHVKCv6xGA,excited try line happy passion skin apparent products wait see us future,7.0,0.30625,Positive
166,166,203,2023-03-25,@aishaali802,LQHVKCv6xGA,passion,0.0,0.0,Neutral
167,167,206,2022-06-16,@tikahutabarat5129,LQHVKCv6xGA,quen ever,0.0,0.0,Neutral
168,168,207,2022-06-16,@brundhaaa,LQHVKCv6xGA,pls ship india,0.0,0.0,Neutral
169,169,209,2022-06-16,@witcher3573,LQHVKCv6xGA,needed join watchlist skincare sold,0.0,0.0,Neutral
170,170,210,2022-06-16,@vanessaaziz6678,LQHVKCv6xGA,literally wait product mine agh,0.0,0.0,Neutral
171,171,211,2022-06-16,@solangechavez2303,LQHVKCv6xGA,good luck hailey new project want one,0.0,0.41818181818181815,Positive
172,172,213,2022-06-16,@annaesther8683,LQHVKCv6xGA,love baby,0.0,0.5,Strongly Positive
173,173,214,2022-06-16,@aaliahsadoon4124,LQHVKCv6xGA,please ship canada want try products,0.0,0.0,Neutral
174,174,215,2022-06-16,@SusanB16,LQHVKCv6xGA,looks amazing,1.0,0.6000000000000001,Strongly Positive
175,175,216,2022-06-16,@sandraramos5915,LQHVKCv6xGA,beautiful baby girl love video awesome,0.0,0.7833333333333333,Strongly Positive
176,176,217,2022-06-16,@pradeepchelvam4723,LQHVKCv6xGA,ahh super,0.0,0.3333333333333333,Positive
177,177,218,2022-06-16,@jahairaleelebron290,LQHVKCv6xGA,sold,0.0,0.0,Neutral
178,178,219,2022-06-15,@vanessacarr9145,LQHVKCv6xGA,trying classy product hands ghetto af,0.0,0.1,Positive
179,179,220,2022-06-25,@MK-dv5oq,LQHVKCv6xGA,hand tattoos ghetto,0.0,0.0,Neutral
180,180,221,2022-06-15,@debbY100,LQHVKCv6xGA,want look like glazed donut like ridiculously oily skin,0.0,-0.3333333333333333,Negative
181,181,223,2022-06-15,@danijelap124,LQHVKCv6xGA,everyone skincare line days,0.0,0.0,Neutral
182,182,224,2022-06-15,@afureadah2603,LQHVKCv6xGA,bathroom set,0.0,0.0,Neutral
183,183,225,2022-06-15,@SedonaChristina,LQHVKCv6xGA,yay skincare thats good perioral dermatitis goodness knows skin barrier could use assistance right vegan cruelty free thank,57.0,0.4619047619047619,Positive
184,184,226,2022-06-15,@cristinaarias9355,LQHVKCv6xGA,used alone moisturizer live super humid weather want anything heavy,1.0,0.08989898989898988,Neutral
185,185,227,2023-03-30,@stinehansen191,LQHVKCv6xGA,yes also need spf,0.0,0.0,Neutral
186,186,228,2022-06-15,@ritak6329,LQHVKCv6xGA,percentage niacinamide high percentages make skin angry,0.0,-0.16999999999999998,Negative
187,187,229,2022-06-15,@fawzybabygh6436,LQHVKCv6xGA,love happy hailey,0.0,0.65,Strongly Positive
188,188,230,2022-06-15,@chantalujeneza9315,LQHVKCv6xGA,baby,0.0,0.0,Neutral
189,189,231,2022-06-15,@nabiel9069,LQHVKCv6xGA,wow,0.0,0.1,Positive
190,190,232,2022-06-15,@MoonlightGuidance,LQHVKCv6xGA,ready look like glazed donut yes please,61.0,0.2,Positive
191,191,233,2023-03-25,@aishaali802,LQHVKCv6xGA,thanks,0.0,0.2,Positive
192,192,234,2022-06-15,@vegancatlady1017,LQHVKCv6xGA,long take formulate week please give details saturated market,0.0,-0.05,Neutral
193,193,235,2022-06-15,@hailamhussain2319,LQHVKCv6xGA,bathroom set thought real place congrats haily,0.0,0.2,Positive
194,194,236,2022-06-15,@namboz0phina366,LQHVKCv6xGA,congs girl love,0.0,0.5,Strongly Positive
195,195,237,2022-06-15,@whatever7908,LQHVKCv6xGA,congrast hailey proud,0.0,0.8,Strongly Positive
196,196,239,2022-06-15,@rukkyfav5994,LQHVKCv6xGA,never excited skin care line,7.0,-0.1875,Negative
197,197,240,2022-06-15,@emytaylor6728,LQHVKCv6xGA,love india,0.0,0.5,Strongly Positive
198,198,241,2022-06-15,@cassiegaona7705,LQHVKCv6xGA,items also good people oily skin,0.0,0.7,Strongly Positive
199,199,243,2022-06-15,@Justaghostforu,LQHVKCv6xGA,freaking love miss bieber excited try products,0.0,0.4375,Positive
200,200,244,2022-06-15,@audebragard,LQHVKCv6xGA,please ship europe love,0.0,0.5,Strongly Positive
201,201,245,2022-06-15,@narmeenhaqqi9293,LQHVKCv6xGA,ugh rhode seems unique dissimilar skincare brands also love price range,148.0,0.4375,Positive
202,202,247,2022-06-15,@londriberforever3223,LQHVKCv6xGA,love youu,0.0,0.5,Strongly Positive
203,203,248,2022-06-15,@claudianzau4212,LQHVKCv6xGA,couldnt get hands believe sold,0.0,0.0,Neutral
204,204,249,2022-06-15,@Cay.2312,LQHVKCv6xGA,may god bless sincerely skincare line watched instastory really loved seeing also told us products benefits thank pray may see gods hand favour throughout new project,4.0,0.4454545454545455,Positive
205,205,250,2022-06-15,@noranalu5669,LQHVKCv6xGA,bought,0.0,0.0,Neutral
206,206,251,2022-06-15,@azulmartinez1080,LQHVKCv6xGA,congratulations hailey proud,6.0,0.8,Strongly Positive
207,207,252,2022-06-15,@kalanicruz3788,LQHVKCv6xGA,rhode skin products good oily skin side people like restore cream peptide glazing fluid,6.0,0.35,Positive
208,208,253,2022-06-16,@florencembah2626,LQHVKCv6xGA,said interview wanted create something everyone use think yes,0.0,0.0,Neutral
