,Unnamed: 0.1,Unnamed: 0,Timestamp,Username,VideoID,Comment,Likes,Sentiment,Sentiment_category
113,113,128,2022-11-13,@latronlana5749,4MVHi96NZls,love ukrainian design natasha zinko jeans favourites,0.0,0.5,Strongly Positive
114,114,129,2022-11-13,@hemishah6918,4MVHi96NZls,slay,1.0,0.0,Neutral
115,115,130,2022-11-09,@dorisknight1375,4MVHi96NZls,absolutly love,1.0,0.5,Strongly Positive
116,116,131,2022-10-14,@Geengarner,4MVHi96NZls,hailey bieber positive peaceful calm aura,6.0,0.2590909090909091,Positive
117,117,132,2022-10-09,@durahkhalid,4MVHi96NZls,lovely girl mashallah,1.0,0.5,Strongly Positive
118,118,134,2022-10-03,@brendawood6712,4MVHi96NZls,boring,0.0,-1.0,Strongly Negative
119,119,135,2022-12-06,@missionpossible00,4MVHi96NZls,ok brenda,0.0,0.5,Strongly Positive
120,120,136,2022-09-26,@KK-hu4ij,4MVHi96NZls,hillary duff icon,0.0,0.0,Neutral
121,121,137,2022-09-24,@abhelfashamusic,4MVHi96NZls,great fashion,1.0,0.8,Strongly Positive
122,122,140,2022-09-13,@Kaatusshkaaaa27,4MVHi96NZls,style literally stunning elegant,4.0,0.5,Strongly Positive
123,123,141,2022-09-12,@innasinang5625,4MVHi96NZls,queen streetstyle,1.0,0.0,Neutral
124,124,142,2022-09-11,@natalyan6495,4MVHi96NZls,outfits much better,0.0,0.5,Strongly Positive
125,125,143,2022-09-07,@pediredlaatchyutchsai2096,4MVHi96NZls,never says name throughout video says husband like way speaks,2.0,0.0,Neutral
126,126,145,2022-09-03,@julierosemodelproductions,4MVHi96NZls,canadian totally agree shouldnt feel like shoes house slippers maybe yea,2.0,0.0,Neutral
127,127,146,2022-09-03,@jennipheramulaku8250,4MVHi96NZls,date night dress coat also love love oversize coats,1.0,0.5,Strongly Positive
128,128,147,2022-09-03,@softlifestudio,4MVHi96NZls,loving already face angel character,0.0,0.6,Strongly Positive
129,129,148,2022-08-31,@ishitakothari5095,4MVHi96NZls,every look fab,0.0,0.0,Neutral
130,130,149,2022-08-28,@naiyapeoples2177,4MVHi96NZls,loved fits,0.0,0.7,Strongly Positive
131,131,150,2022-08-26,@tyhuntley7002,4MVHi96NZls,love everything put fits well weight thin looks beautiful naturally look like model soo prizzy pretty,0.0,0.26,Positive
132,132,151,2022-08-23,@cassv350,4MVHi96NZls,like give fucks,0.0,0.0,Neutral
133,133,152,2022-08-20,@chirmivlogs6064,4MVHi96NZls,voice soft,0.0,0.1,Positive
134,134,153,2022-08-17,@jordanhutchinson3714,4MVHi96NZls,keep comin hailey keep comin,0.0,0.0,Neutral
135,135,154,2022-08-17,@jordanhutchinson3714,4MVHi96NZls,wow hailey bieber ive listening ur husbands music much see sense fashion ur beautiful heavenly body,0.0,0.3833333333333333,Positive
136,136,155,2022-08-17,@eileenwelzel824,4MVHi96NZls,please video zo kravitz,0.0,0.0,Neutral
137,137,156,2022-08-17,@Ana-iy8hq,4MVHi96NZls,got ta shower,0.0,0.0,Neutral
138,138,157,2022-08-17,@tinahaschka6969,4MVHi96NZls,healy sehe lucky,0.0,0.3333333333333333,Positive
139,139,158,2022-08-15,@derinsinoglu,4MVHi96NZls,hailey wear lotta blazers really think enough lets add rack,0.0,0.1,Positive
140,140,160,2022-08-02,@solgonzalez4467,4MVHi96NZls,year later still defenition timeless perfection,1.0,0.0,Neutral
141,141,161,2022-10-22,@josephmartin8883,4MVHi96NZls,effortless looks makes look easy,0.0,0.43333333333333335,Positive
142,142,162,2022-07-27,@carlamartinezjoy,4MVHi96NZls,thanks video video trying hailey biebers makeup routine youtube channel fun try result incredibly good,1.0,0.39999999999999997,Positive
143,143,163,2022-07-26,@user-hy9om9lo9u,4MVHi96NZls,could probably watch get bored,0.0,-0.5,Negative
144,144,164,2022-07-25,@lashanagomes-cornelius9415,4MVHi96NZls,nice style,0.0,0.6,Strongly Positive
145,145,165,2022-07-21,@erikanegrillo761,4MVHi96NZls,ive see many vdeos even victoria secret models one compares hailey makes want get everything stunning elegant love girl graceful,1.0,0.32,Positive
146,146,166,2022-07-20,@brandevescova5711,4MVHi96NZls,love bathroom hardware gorgeous faucet shower fixtures,0.0,0.6,Strongly Positive
147,147,167,2022-07-20,@everythingjule4045,4MVHi96NZls,kate pants look amazing jumped google thinking theyre basic item could purchase theyre hailey,0.0,0.30000000000000004,Positive
148,148,168,2022-07-17,@hibamkab2008,4MVHi96NZls,gorgeous,0.0,0.7,Strongly Positive
